"","Tempo","ID_maquina","volt","rotacao","pressao","vibracao","tipo_erro","falha","modelo","idade_maquina","comp_subst"
"227",2016-01-13 19:00:00,"19",192.887144716491,546.419547669055,109.083072591947,41.3100589485092,NA,NA,"model3",17,NA
"228",2016-01-13 19:00:00,"20",143.888764633903,459.887150650352,95.8303241150403,46.1507034483182,NA,NA,"model2",16,NA
"229",2016-01-13 20:00:00,"10",168.253853145486,422.737456580888,92.0200538659393,38.6475439294252,NA,NA,"model3",10,NA
"230",2016-01-13 20:00:00,"11",NA,482.396399841697,110.278357023747,41.7532189374196,NA,NA,"model2",6,NA
"231",2016-01-13 20:00:00,"12",NA,381.780551481912,106.09422828268,42.2493750487795,NA,NA,"model3",9,NA
"232",2016-01-13 20:00:00,"13",183.099427307232,348.590120083614,102.126493510992,33.1133399171486,NA,NA,"model1",15,NA
"233",2016-01-13 20:00:00,"14",174.116307033431,500.928469972962,96.2304102254194,46.4367221856344,NA,NA,"model3",1,NA
"234",2016-01-13 20:00:00,"15",NA,415.535806290996,110.612323917422,NA,NA,NA,"model3",14,NA
"235",2016-01-13 20:00:00,"16",NA,440.036702411112,87.0942447670151,NA,NA,NA,"model1",3,NA
"236",2016-01-13 20:00:00,"17",181.54441726212,465.278566736594,97.5103438294519,41.2028205431238,NA,NA,"model1",14,NA
"237",2016-01-13 20:00:00,"18",NA,481.451186331861,88.0825004379729,47.0368091122908,NA,NA,"model3",15,NA
"238",2016-01-13 20:00:00,"19",NA,424.856027562921,118.302859986548,45.0816821479798,NA,NA,"model3",17,NA
"239",2016-01-13 20:00:00,"20",202.903682205578,409.312694087754,94.9444080090246,34.0519667157341,NA,NA,"model2",16,NA
"240",2016-01-13 21:00:00,"10",143.852790687602,426.91689562368,84.841385113274,45.6303915468464,"error3",NA,"model3",10,NA
"241",2016-01-13 21:00:00,"11",NA,412.855628413727,100.650004486433,36.1877475614835,"error3",NA,"model2",6,NA
"242",2016-01-13 21:00:00,"12",188.876665269282,480.042290887794,96.7274107677062,44.1809421094909,"error3",NA,"model3",9,NA
"243",2016-01-13 21:00:00,"13",NA,437.30620106208,98.1579532219102,47.2776659359644,"error3",NA,"model1",15,NA
"244",2016-01-13 21:00:00,"14",NA,361.854186287917,85.8567134707727,46.0908731372323,"error3",NA,"model3",1,NA
"245",2016-01-13 21:00:00,"15",NA,458.83952169522,88.0037208072898,37.2258429644729,"error3",NA,"model3",14,NA
"246",2016-01-13 21:00:00,"16",176.61149658026,444.047964442306,110.485756374003,42.9269618759511,"error3",NA,"model1",3,NA
"247",2016-01-13 21:00:00,"17",NA,398.565991185043,113.888030541926,35.523637761872,"error3",NA,"model1",14,NA
"248",2016-01-13 21:00:00,"18",166.091341096769,403.153150779034,105.75544747503,37.9071479826488,"error3",NA,"model3",15,NA
"249",2016-01-13 21:00:00,"19",NA,366.93373653273,104.424772310044,40.6879984921689,"error3",NA,"model3",17,NA
"250",2016-01-13 21:00:00,"20",NA,561.736082483591,112.34070000029,37.9248736797848,"error3",NA,"model2",16,NA
"251",2016-01-13 22:00:00,"10",152.939520557213,509.202773756054,96.7067449015911,37.9018740376547,NA,NA,"model3",10,NA
"252",2016-01-13 22:00:00,"11",NA,415.2091582287,113.649544756708,36.3760317191363,NA,NA,"model2",6,NA
"253",2016-01-13 22:00:00,"12",172.378721159033,427.080748031309,101.119430864271,36.3299608611546,NA,NA,"model3",9,NA
"254",2016-01-13 22:00:00,"13",187.94030149202,500.717869118602,104.341046251027,39.3025182358061,NA,NA,"model1",15,NA
"255",2016-01-13 22:00:00,"14",194.635405341186,428.323596588828,105.687511760615,38.3310304170688,NA,NA,"model3",1,NA
"256",2016-01-13 22:00:00,"15",NA,412.319858676597,99.3608966715832,33.0215692884446,NA,NA,"model3",14,NA
"257",2016-01-13 22:00:00,"16",NA,417.189404833116,91.1589818040592,41.2529956619473,NA,NA,"model1",3,NA
"258",2016-01-13 22:00:00,"17",NA,431.234762943114,69.7058112771321,35.8948892814839,NA,NA,"model1",14,NA
"259",2016-01-13 22:00:00,"18",188.865059604639,401.721441121879,125.856218953714,36.5765358823474,NA,NA,"model3",15,NA
"260",2016-01-13 22:00:00,"19",NA,417.789291508347,95.6855327435019,38.3921155157994,NA,NA,"model3",17,NA
"261",2016-01-13 22:00:00,"20",191.943127298175,558.4048231918,88.0105789226934,48.000296037795,NA,NA,"model2",16,NA
"262",2016-01-13 23:00:00,"10",186.847802280778,477.98851390116,91.9235554900294,47.3293172697271,"error4",NA,"model3",10,NA
"263",2016-01-13 23:00:00,"11",150.587474794079,436.412354431623,94.2009319438233,37.4173353570654,"error4",NA,"model2",6,NA
"264",2016-01-13 23:00:00,"12",175.215150933688,467.56051655867,105.166021106853,37.0597049849195,"error4",NA,"model3",9,NA
"265",2016-01-13 23:00:00,"13",155.380966526461,504.978402088831,90.7149071095707,37.0965626398551,"error4",NA,"model1",15,NA
"266",2016-01-13 23:00:00,"14",NA,497.265186019257,118.881739537773,NA,"error4",NA,"model3",1,NA
"267",2016-01-13 23:00:00,"15",196.693679223253,431.156036620712,96.0888788137054,43.3997619198121,"error4",NA,"model3",14,NA
"268",2016-01-13 23:00:00,"16",NA,519.359123834463,100.105678449141,40.324498522899,"error4",NA,"model1",3,NA
"269",2016-01-13 23:00:00,"17",NA,498.323485379648,98.2623494312901,NA,"error4",NA,"model1",14,NA
"270",2016-01-13 23:00:00,"18",NA,386.312987709346,104.747827450399,34.9618105651251,"error4",NA,"model3",15,NA
"271",2016-01-13 23:00:00,"19",NA,489.181981856832,107.060403624218,43.5675426479631,"error4",NA,"model3",17,NA
"272",2016-01-13 23:00:00,"20",155.359054815851,441.819678880153,95.609450718051,38.1505785571716,"error4",NA,"model2",16,NA
"273",2016-01-14 00:00:00,"10",172.129398308391,417.815070361275,93.7732679300175,45.9881264259702,NA,NA,"model3",10,NA
"274",2016-01-14 00:00:00,"11",156.666208999483,495.88401164816,93.7445263040969,43.2694075592165,NA,NA,"model2",6,NA
"275",2016-01-14 00:00:00,"12",186.111048033069,443.31962960932,107.358870040656,38.0466114381995,NA,NA,"model3",9,NA
"276",2016-01-14 00:00:00,"13",NA,427.904716581594,86.4377183170427,38.0756189441379,NA,NA,"model1",15,NA
"277",2016-01-14 00:00:00,"14",158.275154622083,513.09970302241,97.3128099699427,36.9816779377846,NA,NA,"model3",1,NA
"278",2016-01-14 00:00:00,"15",166.457773182023,384.241625862716,80.9205262679677,41.6180960672693,NA,NA,"model3",14,NA
"279",2016-01-14 00:00:00,"16",NA,557.880156477961,110.342685775953,39.6023747761837,NA,NA,"model1",3,NA
"280",2016-01-14 00:00:00,"17",NA,501.868992812265,90.0174538120938,40.4682189054553,NA,NA,"model1",14,NA
"281",2016-01-14 00:00:00,"18",NA,396.767995109257,95.6932142194962,45.5020084288158,NA,NA,"model3",15,NA
"282",2016-01-14 00:00:00,"19",NA,405.419108449794,91.3497330788652,40.7183158483027,NA,NA,"model3",17,NA
"283",2016-01-14 00:00:00,"20",NA,473.365031575978,91.7459337249274,39.2373830699403,NA,NA,"model2",16,NA
"284",2016-01-14 01:00:00,"10",152.02790326518,436.391532949708,104.300457685199,31.5847635297134,NA,NA,"model3",10,NA
"285",2016-01-14 01:00:00,"11",NA,410.581995490679,96.0346656613797,32.5814487857206,NA,NA,"model2",6,NA
"286",2016-01-14 01:00:00,"12",NA,418.945806631726,100.504964694476,44.2684225952372,NA,NA,"model3",9,NA
"287",2016-01-14 01:00:00,"13",149.807606350326,529.933251607701,106.991474675098,41.5737823876209,NA,NA,"model1",15,NA
"288",2016-01-14 01:00:00,"14",NA,411.321159290851,94.663808650254,NA,NA,NA,"model3",1,NA
"289",2016-01-14 01:00:00,"15",NA,437.363458578571,104.257587613741,38.0366322398403,NA,NA,"model3",14,NA
"290",2016-01-14 01:00:00,"16",NA,488.297796697324,87.0058395478267,31.8010859849016,NA,NA,"model1",3,NA
"291",2016-01-14 01:00:00,"17",NA,527.251493945184,111.312531815353,39.7900818586173,NA,NA,"model1",14,NA
"292",2016-01-14 01:00:00,"18",NA,471.424554743795,88.2846981612154,36.3464411945318,NA,NA,"model3",15,NA
"293",2016-01-14 01:00:00,"19",174.918454452433,565.497188540344,119.097319682196,37.2218939787673,NA,NA,"model3",17,NA
"294",2016-01-14 01:00:00,"20",147.996776810214,392.560336541542,88.6245785126755,42.4217735179748,NA,NA,"model2",16,NA
"295",2016-01-14 02:00:00,"10",158.211147203633,511.989169225817,99.5365824093396,43.5583242998044,NA,NA,"model3",10,NA
"296",2016-01-14 02:00:00,"11",151.193966248483,455.013177848056,92.9394883886236,44.3225379828351,NA,NA,"model2",6,NA
"297",2016-01-14 02:00:00,"12",NA,421.805223642178,96.7228456853017,38.5460275597996,NA,NA,"model3",9,NA
"298",2016-01-14 02:00:00,"13",NA,392.60974491626,98.3405551762449,46.9013137987575,NA,NA,"model1",15,NA
"299",2016-01-14 02:00:00,"14",166.950650909618,410.83593557557,89.215997822231,38.8673842469286,NA,NA,"model3",1,NA
"300",2016-01-14 02:00:00,"15",163.458978834798,539.89864541147,101.100283581058,38.3944344329637,NA,NA,"model3",14,NA
"301",2016-01-14 02:00:00,"16",150.093075817922,495.441993643447,82.5759381834069,48.2766469342496,NA,NA,"model1",3,NA
"302",2016-01-14 02:00:00,"17",NA,429.055406726765,97.3524533117346,45.9226273972302,NA,NA,"model1",14,NA
"303",2016-01-14 02:00:00,"18",181.462307268587,474.726540326872,104.412536680014,41.3389227633537,NA,NA,"model3",15,NA
"304",2016-01-14 02:00:00,"19",165.822198262612,443.747515906652,98.4582281416979,40.6210847477667,NA,NA,"model3",17,NA
"305",2016-01-14 02:00:00,"20",NA,458.546509408809,91.0140368730793,43.9143260759198,NA,NA,"model2",16,NA
"306",2016-01-14 03:00:00,"10",NA,481.978164243267,96.9632418694782,34.8308786764273,NA,NA,"model3",10,NA
"307",2016-01-14 03:00:00,"11",NA,457.933312931637,97.4848955281961,35.462016791781,NA,NA,"model2",6,NA
"308",2016-01-14 03:00:00,"12",NA,432.213511715378,101.101953791698,45.4457770345011,NA,NA,"model3",9,NA
"309",2016-01-14 03:00:00,"13",149.455424622206,467.555119070849,92.5098008869232,42.5977131085563,NA,NA,"model1",15,NA
"310",2016-01-14 03:00:00,"14",NA,450.165807726636,116.558081779894,40.4354692696465,NA,NA,"model3",1,NA
"311",2016-01-14 03:00:00,"15",NA,529.823178908268,115.892217965184,37.7001048129688,NA,NA,"model3",14,NA
"312",2016-01-14 03:00:00,"16",129.780133938726,476.27363486506,104.657054981193,47.7781193351611,NA,NA,"model1",3,NA
"313",2016-01-14 03:00:00,"17",176.218441713344,478.92089474732,112.632421809733,47.283378919658,NA,NA,"model1",14,NA
"314",2016-01-14 03:00:00,"18",151.12087195145,481.393451147419,82.3116277983442,43.2625659000307,NA,NA,"model3",15,NA
"315",2016-01-14 03:00:00,"19",176.166455973568,447.657342074905,99.907094163345,42.3833720872283,NA,NA,"model3",17,NA
"316",2016-01-14 03:00:00,"20",NA,469.486772313611,121.424051214799,43.4581724562317,NA,NA,"model2",16,NA
"317",2016-01-14 04:00:00,"10",NA,498.097487408303,109.875732553782,36.1609436221997,NA,NA,"model3",10,NA
"318",2016-01-14 04:00:00,"11",NA,398.29737947973,95.2474415506058,26.8783393212758,NA,NA,"model2",6,NA
"319",2016-01-14 04:00:00,"12",NA,355.391928274148,96.1218910275962,42.121646456597,NA,NA,"model3",9,NA
"320",2016-01-14 04:00:00,"13",NA,421.162920338951,104.00590143221,46.7977373211127,NA,NA,"model1",15,NA
"321",2016-01-14 04:00:00,"14",NA,506.721963058464,86.1846847884386,NA,NA,NA,"model3",1,NA
"322",2016-01-14 04:00:00,"15",NA,424.145886289655,100.955240835495,43.0020784213842,NA,NA,"model3",14,NA
"323",2016-01-14 04:00:00,"16",170.758510252674,515.530927075689,89.948448000379,33.8120283298251,NA,NA,"model1",3,NA
"324",2016-01-14 04:00:00,"17",NA,498.852957936136,105.457567794031,NA,NA,NA,"model1",14,NA
"325",2016-01-14 04:00:00,"18",181.014434807202,408.394165411112,102.459506473612,39.4550348386935,NA,NA,"model3",15,NA
"326",2016-01-14 04:00:00,"19",NA,471.044069005703,109.165799809375,48.1824578057369,NA,NA,"model3",17,NA
"327",2016-01-14 04:00:00,"20",191.020814703955,375.880457837464,107.685943249576,38.789688095625,NA,NA,"model2",16,NA
"328",2016-01-14 05:00:00,"10",160.662157205215,429.757788118695,104.275994541181,37.6194205395877,NA,NA,"model3",10,NA
"329",2016-01-14 05:00:00,"11",160.180549945029,476.1037238783,100.41108129615,33.9087340700311,NA,NA,"model2",6,NA
"330",2016-01-14 05:00:00,"12",158.949357200721,508.910255430647,97.3295573040122,40.7405695016195,NA,NA,"model3",9,NA
"331",2016-01-14 05:00:00,"13",176.847206242046,465.64873732048,99.1101627528092,38.074910812594,NA,NA,"model1",15,NA
"332",2016-01-14 05:00:00,"14",NA,451.058677446229,127.221806702966,37.4410089270349,NA,NA,"model3",1,NA
"333",2016-01-14 05:00:00,"15",156.345164380466,393.651664286668,74.2005573004866,28.937682922721,NA,NA,"model3",14,NA
"334",2016-01-14 05:00:00,"16",184.375276725721,491.559189402659,88.3588132647154,30.0097811911356,NA,NA,"model1",3,NA
"335",2016-01-14 05:00:00,"17",NA,432.056126272277,97.9353124327636,44.6053946711899,NA,NA,"model1",14,NA
"336",2016-01-14 05:00:00,"18",169.761190884929,434.728976339686,105.553592231024,46.040515581746,NA,NA,"model3",15,NA
"337",2016-01-14 05:00:00,"19",170.296046799798,401.716683031764,112.328921550224,39.744195025624,NA,NA,"model3",17,NA
"338",2016-01-14 05:00:00,"20",NA,357.395142179606,104.909561540053,39.2004303647574,NA,NA,"model2",16,NA
"339",2016-01-14 06:00:00,"10",165.622264903404,439.614172329913,105.17471918666,42.5891888143193,"error3",NA,"model3",10,NA
"340",2016-01-14 06:00:00,"11",NA,454.860306764321,90.0735982259565,37.2273382810094,"error3",NA,"model2",6,NA
"341",2016-01-14 06:00:00,"12",NA,494.232876024533,102.288018819234,42.5131658834585,"error3",NA,"model3",9,NA
"342",2016-01-14 06:00:00,"13",164.726180755172,427.129508866198,85.0555275232634,41.8333469390037,"error3",NA,"model1",15,NA
"343",2016-01-14 06:00:00,"14",176.328806560246,413.505261233037,95.6272797007124,43.0807024277909,"error3",NA,"model3",1,NA
"344",2016-01-14 06:00:00,"15",171.20580456895,512.152777131694,103.943149608073,35.2000456599773,"error3",NA,"model3",14,NA
"345",2016-01-14 06:00:00,"16",NA,437.656765488694,101.676903707128,36.8925998512362,"error3",NA,"model1",3,NA
"346",2016-01-14 06:00:00,"17",178.086886561631,496.631909675413,127.1227610464,43.4380437904156,"error3",NA,"model1",14,NA
"347",2016-01-14 06:00:00,"18",163.591539481527,489.462252382583,111.222119416961,43.4889933212669,"error3",NA,"model3",15,NA
"348",2016-01-14 06:00:00,"19",168.529745681522,438.228034080658,104.831263089968,36.600374633523,"error3",NA,"model3",17,NA
"349",2016-01-14 06:00:00,"20",169.091278312551,450.18172991021,97.0401844500192,41.4170244747543,"error3",NA,"model2",16,NA
"350",2016-01-14 07:00:00,"10",163.774334928904,399.508413608056,112.792773897237,34.3195550134431,NA,NA,"model3",10,NA
"351",2016-01-14 07:00:00,"11",NA,317.247238268553,106.532918167408,41.6676418551974,NA,NA,"model2",6,NA
"352",2016-01-14 07:00:00,"12",NA,394.123552144498,86.3944857855123,39.1091443108132,NA,NA,"model3",9,NA
"353",2016-01-14 07:00:00,"13",NA,397.926726968953,111.150502746903,31.6460772675868,NA,NA,"model1",15,NA
"354",2016-01-14 07:00:00,"14",161.247280929462,514.395851402929,79.0299537878534,43.0607742275921,NA,NA,"model3",1,NA
"355",2016-01-14 07:00:00,"15",175.455335008863,492.975220326463,113.683707247685,39.3832875382123,NA,NA,"model3",14,NA
"356",2016-01-14 07:00:00,"16",154.489097011516,329.165700423133,90.3158849671685,38.3201060035038,NA,NA,"model1",3,NA
"357",2016-01-14 07:00:00,"17",NA,451.002988904038,115.508094171026,46.2901201747396,NA,NA,"model1",14,NA
"358",2016-01-14 07:00:00,"18",NA,409.059797107515,92.9711888284465,44.4502975769206,NA,NA,"model3",15,NA
"359",2016-01-14 07:00:00,"19",NA,464.073277898672,112.727639194076,49.3377328553828,NA,NA,"model3",17,NA
"360",2016-01-14 07:00:00,"20",NA,483.155446718593,111.798987664662,30.8063842291454,NA,NA,"model2",16,NA
"361",2016-01-14 08:00:00,"10",179.76864177842,440.553483179257,95.2481124685884,47.0992470796646,NA,NA,"model3",10,NA
"362",2016-01-14 08:00:00,"11",NA,505.604805239806,99.168840103685,43.0154092654739,NA,NA,"model2",6,NA
"363",2016-01-14 08:00:00,"12",NA,425.122421847687,113.887717297932,NA,NA,NA,"model3",9,NA
"364",2016-01-14 08:00:00,"13",NA,339.472499396313,104.718956342365,27.230632162075,NA,NA,"model1",15,NA
"365",2016-01-14 08:00:00,"14",179.616050090452,565.890417911167,91.9819901532826,38.9228946252708,NA,NA,"model3",1,NA
"366",2016-01-14 08:00:00,"15",169.800045496783,419.069872345707,100.333879881867,40.0009827903747,NA,NA,"model3",14,NA
"367",2016-01-14 08:00:00,"16",NA,484.998365921237,92.6396441872343,45.7640849070698,NA,NA,"model1",3,NA
"368",2016-01-14 08:00:00,"17",201.247403316858,503.570587965221,142.250444511626,39.0511211877361,NA,NA,"model1",14,NA
"369",2016-01-14 08:00:00,"18",191.527140068627,481.057701728568,95.3405146562658,44.9073949036485,NA,NA,"model3",15,NA
"370",2016-01-14 08:00:00,"19",158.516325677488,481.051936808069,102.315251021629,34.4801384639019,NA,NA,"model3",17,NA
"371",2016-01-14 08:00:00,"20",NA,447.125457946161,107.495363615772,37.6427396248729,NA,NA,"model2",16,NA
"372",2016-01-14 09:00:00,"10",177.915970088641,476.392603758406,99.2749420182825,50.7462539991628,NA,NA,"model3",10,NA
"373",2016-01-14 09:00:00,"11",NA,446.246563745918,100.132868996781,44.7077179567236,NA,NA,"model2",6,NA
"374",2016-01-14 09:00:00,"12",167.346783417759,511.042647289358,84.3081490950041,39.6960593466401,NA,NA,"model3",9,NA
"375",2016-01-14 09:00:00,"13",NA,408.308514744808,110.324139583989,41.3791808369093,NA,NA,"model1",15,NA
"376",2016-01-14 09:00:00,"14",209.200951900931,504.810387170108,103.553392707144,38.4595508993389,NA,NA,"model3",1,NA
"377",2016-01-14 09:00:00,"15",165.93579208234,447.789011736789,101.420896964721,41.3568910417353,NA,NA,"model3",14,NA
"378",2016-01-14 09:00:00,"16",167.346820135625,457.620732991067,119.197647078388,38.2583097696578,NA,NA,"model1",3,NA
"379",2016-01-14 09:00:00,"17",170.174895503223,485.306260275605,124.960486723165,37.2049781632688,NA,NA,"model1",14,NA
"380",2016-01-14 09:00:00,"18",158.830145846645,557.724204047786,90.1278664512657,42.9176951126297,NA,NA,"model3",15,NA
"381",2016-01-14 09:00:00,"19",182.20572164373,408.204974033581,112.915207106962,39.901416773376,NA,NA,"model3",17,NA
"382",2016-01-14 09:00:00,"20",NA,1547.03794332454,104.937154508442,NA,NA,NA,"model2",16,NA
"383",2016-01-14 10:00:00,"10",NA,442.083411499845,102.440402288966,40.6086378511737,NA,NA,"model3",10,NA
"384",2016-01-14 10:00:00,"11",NA,423.813909890937,108.101384752395,43.6182812917495,NA,NA,"model2",6,NA
"385",2016-01-14 10:00:00,"12",NA,463.953165426847,106.8456805307,40.1077487591207,NA,NA,"model3",9,NA
"386",2016-01-14 10:00:00,"13",137.285055658597,485.962980784056,94.0315401040107,39.7438423022975,NA,NA,"model1",15,NA
"387",2016-01-14 10:00:00,"14",170.188336563172,542.438769933483,82.9744861229745,35.4123623742111,NA,NA,"model3",1,NA
"388",2016-01-14 10:00:00,"15",160.467039809895,489.061080875281,102.948304514631,32.4292884889487,NA,NA,"model3",14,NA
"389",2016-01-14 10:00:00,"16",NA,370.79135066042,101.303021155526,40.8661390774132,NA,NA,"model1",3,NA
"390",2016-01-14 10:00:00,"17",172.8142826429,427.274633250907,119.771272243661,36.8271625706812,NA,NA,"model1",14,NA
"391",2016-01-14 10:00:00,"18",169.895258390821,445.492644184927,85.7139644667499,34.3489293411855,NA,NA,"model3",15,NA
"392",2016-01-14 10:00:00,"19",178.88983469817,472.026570725439,117.511170768237,35.4351231778473,NA,NA,"model3",17,NA
"393",2016-01-14 10:00:00,"20",185.354003998513,479.30414659671,112.899812061686,37.4148343419593,NA,NA,"model2",16,NA
"394",2016-01-14 11:00:00,"10",166.390433820601,467.036933042891,109.644072817899,51.0565301997118,NA,NA,"model3",10,NA
"395",2016-01-14 11:00:00,"11",NA,481.781748722511,101.809760914573,43.0354536706632,NA,NA,"model2",6,NA
"396",2016-01-14 11:00:00,"12",147.201038933419,467.41166302019,90.1230255081542,32.6139971227302,NA,NA,"model3",9,NA
"397",2016-01-14 11:00:00,"13",178.55542328357,459.614446455434,103.41992481797,41.3490913503773,NA,NA,"model1",15,NA
"398",2016-01-14 11:00:00,"14",173.889805705744,448.402711960809,87.0813728367104,39.9954891534411,NA,NA,"model3",1,NA
"399",2016-01-14 11:00:00,"15",180.350039806303,536.343586317407,106.315564496583,43.8057669026505,NA,NA,"model3",14,NA
"400",2016-01-14 11:00:00,"16",170.165047381059,495.869248898718,88.6785273550399,37.9475070093071,NA,NA,"model1",3,NA
"401",2016-01-14 11:00:00,"17",NA,408.588359168044,136.300531918211,37.1644523435754,NA,NA,"model1",14,NA
"402",2016-01-14 11:00:00,"18",171.672803841673,397.801624331748,102.624311501501,39.0782158955329,NA,NA,"model3",15,NA
"403",2016-01-14 11:00:00,"19",175.288941010969,431.252867460632,102.68574333265,39.6569436560264,NA,NA,"model3",17,NA
"404",2016-01-14 11:00:00,"20",173.735017463163,453.592206043763,93.5281404659444,38.792638052841,NA,NA,"model2",16,NA
"405",2016-01-14 12:00:00,"10",NA,380.029497629294,88.6098808935056,40.0009877643593,NA,NA,"model3",10,NA
"406",2016-01-14 12:00:00,"11",170.696465925527,474.252833981495,93.2957242514983,49.2180567202618,NA,NA,"model2",6,NA
"407",2016-01-14 12:00:00,"12",185.015376711314,465.545368844693,98.2074624989642,37.582664252214,NA,NA,"model3",9,NA
"408",2016-01-14 12:00:00,"13",NA,433.169386995563,115.171408442071,33.2449311880991,NA,NA,"model1",15,NA
"409",2016-01-14 12:00:00,"14",NA,446.726826767428,95.6893299749244,38.3921044433011,NA,NA,"model3",1,NA
"410",2016-01-14 12:00:00,"15",171.72507027433,491.382251622284,94.0070314499296,44.4631186437028,NA,NA,"model3",14,NA
"411",2016-01-14 12:00:00,"16",NA,381.412727074692,103.084665042334,NA,NA,NA,"model1",3,NA
"412",2016-01-14 12:00:00,"17",NA,455.433583260278,116.928873766813,35.631690157119,NA,NA,"model1",14,NA
"413",2016-01-14 12:00:00,"18",166.099655203149,403.540487168847,103.727947391863,40.5525232691826,NA,NA,"model3",15,NA
"414",2016-01-14 12:00:00,"19",157.058813606737,456.897571039265,95.8952433622585,37.939791112734,NA,NA,"model3",17,NA
"415",2016-01-14 12:00:00,"20",161.105465967426,465.764167689337,89.5731232221824,45.6829978818466,NA,NA,"model2",16,NA
"416",2016-01-14 13:00:00,"10",160.662781731266,437.386846454723,92.603589352712,41.3583404699497,NA,NA,"model3",10,NA
"417",2016-01-14 13:00:00,"11",148.294810974934,503.546292956717,79.9934554838526,50.3065873550456,NA,NA,"model2",6,NA
"418",2016-01-14 13:00:00,"12",165.919571336775,464.633605668999,104.164682471666,44.779361888997,NA,NA,"model3",9,NA
"419",2016-01-14 13:00:00,"13",NA,549.462236962058,86.1573524178831,46.5245035498114,NA,NA,"model1",15,NA
"420",2016-01-14 13:00:00,"14",NA,480.317863307746,83.7418357644612,39.6996839701428,NA,NA,"model3",1,NA
"421",2016-01-14 13:00:00,"15",NA,414.993683173658,102.929838424288,39.1784898491337,NA,NA,"model3",14,NA
"422",2016-01-14 13:00:00,"16",178.041315011961,457.621948221084,100.729258488626,27.5837927136571,NA,NA,"model1",3,NA
"423",2016-01-14 13:00:00,"17",NA,414.586164265185,129.838219285629,36.0503488165962,NA,NA,"model1",14,NA
"424",2016-01-14 13:00:00,"18",181.334301203464,505.999508601429,105.234866270013,41.8370811586392,NA,NA,"model3",15,NA
"425",2016-01-14 13:00:00,"19",NA,512.647014557983,109.528987495971,37.1956320977524,NA,NA,"model3",17,NA
"426",2016-01-14 13:00:00,"20",163.340841910895,470.437455863767,95.4647253356005,41.4464563301096,NA,NA,"model2",16,NA
"427",2016-01-14 14:00:00,"10",NA,417.321787077681,103.763678014805,40.1068346056829,NA,NA,"model3",10,NA
"428",2016-01-14 14:00:00,"11",163.077006363133,464.52810433066,95.5802126907415,36.7756205791743,NA,NA,"model2",6,NA
"429",2016-01-14 14:00:00,"12",NA,483.501088146971,97.7072516058152,33.3016406557518,NA,NA,"model3",9,NA
"430",2016-01-14 14:00:00,"13",178.880500178994,549.426970913434,107.861628288134,38.3849948241486,NA,NA,"model1",15,NA
"431",2016-01-14 14:00:00,"14",NA,338.991265974253,101.731377361779,38.4673523118795,NA,NA,"model3",1,NA
"432",2016-01-14 14:00:00,"15",177.105147752715,411.707253405095,107.922644762302,39.3521454849699,NA,NA,"model3",14,NA
"433",2016-01-14 14:00:00,"16",NA,421.955181766785,108.564736492102,41.4948776060445,NA,NA,"model1",3,NA
"434",2016-01-14 14:00:00,"17",NA,552.986489086996,136.202466761942,48.086761124817,NA,NA,"model1",14,NA
"435",2016-01-14 14:00:00,"18",196.105900210715,470.121254928414,109.704467224824,45.9427354299532,NA,NA,"model3",15,NA
"436",2016-01-14 14:00:00,"19",NA,394.801594249405,112.345952072167,50.6191866298767,NA,NA,"model3",17,NA
"437",2016-01-14 14:00:00,"20",NA,520.407517020257,108.406836416478,43.2319369865419,NA,NA,"model2",16,NA
"438",2016-01-14 15:00:00,"10",NA,411.08133034177,92.7338280003522,29.4584333766686,NA,NA,"model3",10,NA
"439",2016-01-14 15:00:00,"11",144.366150342679,460.268102577858,110.878183186291,36.1466759606374,NA,NA,"model2",6,NA
"440",2016-01-14 15:00:00,"12",NA,408.467548662252,110.928449011801,42.3599527112395,NA,NA,"model3",9,NA
"441",2016-01-14 15:00:00,"13",NA,429.311739678854,99.816709795713,37.2279693431336,NA,NA,"model1",15,NA
"442",2016-01-14 15:00:00,"14",131.063691334762,420.144166996514,104.448361408564,45.8444133296509,NA,NA,"model3",1,NA
"443",2016-01-14 15:00:00,"15",NA,421.07434808164,98.9753326380153,36.0499231623344,NA,NA,"model3",14,NA
"444",2016-01-14 15:00:00,"16",158.500463622253,513.42256951355,97.7426071142325,38.6371149448614,NA,NA,"model1",3,NA
"445",2016-01-14 15:00:00,"17",175.086660720097,356.375838852956,138.134321464852,42.720589140885,NA,NA,"model1",14,NA
"446",2016-01-14 15:00:00,"18",NA,504.919303158906,100.014830797614,42.159870441198,NA,NA,"model3",15,NA
"447",2016-01-14 15:00:00,"19",NA,429.467099614564,78.1589480743374,33.7113168464624,NA,NA,"model3",17,NA
"448",2016-01-14 15:00:00,"20",195.519707200863,508.170082744436,95.4486283111942,36.5797900610371,NA,NA,"model2",16,NA
"449",2016-01-14 16:00:00,"10",NA,442.060314503444,93.9226839352991,28.3562942299815,NA,NA,"model3",10,NA
"450",2016-01-14 16:00:00,"11",202.608889548001,396.423633705154,99.8232210880513,47.7319810522535,NA,NA,"model2",6,NA
"451",2016-01-14 16:00:00,"12",187.932896754793,494.057596923098,83.1744107863806,55.6298683254852,NA,NA,"model3",9,NA
"452",2016-01-14 16:00:00,"13",NA,553.170412198441,111.547357518959,32.2808047225094,NA,NA,"model1",15,NA
"453",2016-01-14 16:00:00,"14",NA,466.071791070934,99.2529831801606,40.3031414319184,NA,NA,"model3",1,NA
